17,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMjM4NTI1MiIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNjAxNjc2MiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.Bu6buqdPfBGr5XHYtEN-wO9i5A0GBN-zmKnLthCfGgA,Actuación,COMUNICA FIJA COSTAS,07/04/2021,Cuenta Protección,Bloqueado
16,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMjM4NTIwOSIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNjAxNjcwMyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.O6Q0PzInevco9Yxdxq04kzJDLUmso_PjvdqNaI7cnXA,Actuación,COMUNICA CÚMPLASE CS,07/04/2021,Cuenta Protección,Bloqueado
15,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMjMyMTYyMCIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNTk0NjcxMCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.xpBbkecN8LjdnsqxeXwtQ-KNaLUW9b6hRwP9q3PaCjY,Resolución,Cúmplase CS/Fija costas,05/04/2021,Cuenta Protección,Bloqueado
14,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIxMDMyMzEwNCIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIxNDIwMjY3NiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjF9fQ.JiAGQ7kn2FxkkL9pz6BT2TUbl6loEMdxzDc2KLhtSLU,Escrito,Recurso fallado Corte Suprema,26/03/2021,...,Resuelto
13,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMTg2MTY0MiIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNTQ0NDI4NSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.B3v3WzlMljvtDxnJOLYKy_Uzgf5oIFLYwvqRkHSR16A,Actuación,REMITE VIA INTERCONEXION,17/02/2021,Cuenta Protección,Bloqueado
12,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMTgzMTY0OCIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNTQxMTU5MSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.-qWU3AvpYeAQpMQV9WSxgpHbu_eljUUuxOOyQsCL13w,Resolución,Concede Recurso (Interconexión,16/02/2021,Cuenta Protección,Bloqueado
11,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiI5OTg0NzQzIiwiY29kX2NvcnRlIjoiOTEiLCJjcnJJZERvY0VzYyI6IjEzODY3NTQ1IiwiY29kX3RpcGFyY2hpdm8iOiIzIiwidHJhbWl0ZSI6MX19.i9Rf--5jfJZycspg2sYRLzHbgo832fLM3qLWLDWXczU,Escrito,Recurso vista c.s.,29/12/2020,...,Resuelto
10,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMTMxMDUzNCIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNDg0MjA3MSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.N1m64wLDGq6gLQzlYMhOmh9tabWyLFjzsiqVLTerVlY,Actuación,COMUNICA RECHAZADA,22/12/2020,Tercera,Bloqueado
9,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMTI5MzcyMCIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNDgyNTAwMiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.T4I7sha3tDceQYBTikERUKWcyFkrueKt6lo_5kobbjU,Sentencia,Rechazada,22/12/2020,Tercera,Bloqueado
8,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMTI1MTI0MyIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNDc3ODc3NCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.gm8i--OOtRJH4faw4Vuu3Oq3bBjaojQMeqhIBZaRtXc,Resolución,Agréguese Extraordinariamente,21/12/2020,Presidencia,Bloqueado
7,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIyOTg3MzA4NSIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzMzMyMDM2MiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.U4ACtuY5aB3bTaDuOc7AyJ8biLiumL_-r1VBqLQXUug,Resolución,"Por Evacuado Informe, en relac",09/09/2020,Cuenta Protección,Bloqueado
6,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiI5MzEzNzczIiwiY29kX2NvcnRlIjoiOTEiLCJjcnJJZERvY0VzYyI6IjEzMTk4ODg2IiwiY29kX3RpcGFyY2hpdm8iOiIzIiwidHJhbWl0ZSI6MX19.idxrumxX01iALQFitknj-HfgCW-gfEG_72gzHVHgH5s,Escrito,Aceptacion de acciones,25/08/2020,...,Resuelto
5,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIyOTMzNjQzNCIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzMjc2NjI1MyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.JPld53QnY-6Lupbjegd_9LlY2L5Si2qbhRs3x9bpmLw,Actuación,COMUNICACIÓN ISAPRE,12/08/2020,Cuenta Protección,Bloqueado
4,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIyOTMwOTk0NCIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzMjc0MDk3NiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.El55EuDGBoApnwEaXvE4imWY3DIbER-XrCmNRZXjVP0,Resolución,Interpuesto Recurso de Protecc,12/08/2020,Cuenta Protección,Bloqueado
3,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIyOTA0NjIwOCIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzMjQ1OTc0MyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.XwLqWARSe10OuWAQ2zBSyeRdLE-Jcg1qFx-oRm6FdFg,Actuación,Cert. calidad abogado,29/07/2020,Cuenta,Bloqueado
2,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIyOTA0NjIwNyIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzMjQ1OTc0MiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.HCNJRK7Whjiiv7PrsqM2EAUPQz5ohwMZliSCjoyBKu0,Resolución,Inicio tramitación,29/07/2020,Cuenta,Bloqueado
1,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiI5MTQ4NDgwIiwiY29kX2NvcnRlIjoiOTEiLCJjcnJJZERvY0VzYyI6IjEzMDMyODg0IiwiY29kX3RpcGFyY2hpdm8iOiIzIiwidHJhbWl0ZSI6MX19.nFIBlTgUMISjQeoci84Sy5gpvVbcvCXnvB1mSbCGbhE,Escrito,*Ingreso Recurso,29/07/2020,...,Resuelto
